Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Digital Analytics/Quality Analyst,IT professional,Junior,1,CÔNG TY TNHH TƯ VẤN GIẢI PHÁP DOANH NGHIỆP TPC,Hồ Chí Minh,$1020.41-1224.49,"JavaScript, HTML, Excel, JIRA",Careerviet
Quận 7 - IT Phần mềm,IT professional,Senior,4-10,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),Hồ Chí Minh,Negotiable,"Excel, .NET",Careerviet
Chuyên viên Vận hành hệ thống ERP,SAP consultant,Intermediate,3-5,"Viet Han Concrete JSC.,",Hồ Chí Minh,$612.24-693.88,"Excel, ERP",Careerviet
Operation Service Specialist,data analyst,Any Level,N/A,Yakiniku Like,Hồ Chí Minh,Negotiable,"Power BI, Excel",Careerviet
Senior C# Developer,software developer,Senior,5-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Negotiable,"SQL, Analysis, PostgreSQL, SOAP, Git, Agile",Careerviet
"Senior Fullstack Developer (Python/Golang, ReactJS/Angular)",full stack developer,Senior,2-8,Synopsys Vietnam,Hồ Chí Minh,$1632.65-2857.14,"Python, SQL, JavaScript, HTML, CSS, React, Node.js, Express, MongoDB, Docker, Kubernetes, Angular, Django, PostgreSQL, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, TensorFlow, Keras, PyTorch, AI, NoSQL, Agile, Scrum, Kanban, Microservices, RabbitMQ",Careerviet
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),N/A,Any Level,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$816.33-2448.98,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Xây dựng Mô hình rủi ro - Risk Modeling Specialist/ Senior Specialist - Khối Quản trị rủi ro (HO24.265),N/A,Senior,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
HO - Chuyên viên Vận hành máy chủ và nền tảng - Khối CNTT,N/A,Intermediate,3-5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,,Careerviet
HO - Chuyên viên Vận hành Open Banking và Dịch vụ kết nối  - Khối CNTT,data engineer,Intermediate,2-4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"SQL, Linux, Unix",Careerviet
Chuyên viên Kiểm thử phần mềm (Tester/QC),QA engineer,Junior,1-3,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$489.80-1020.41,SQL,Careerviet
Quality Control – Tester Specialist,QA engineer,Intermediate,3-5,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Negotiable,Selenium,Careerviet
Chuyên viên Hạ tầng,database administrator,Junior,2,CÔNG TY TNHH FDI FINANCE,Hồ Chí Minh,$734.69,"MongoDB, MySQL",Careerviet
Data Engineer,data engineer,Junior,1-2,Wall Street English,Hồ Chí Minh,$408.16-612.24,"Python, SQL, AWS",Careerviet
Customer Success Executive,N/A,Junior,1-2,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Hồ Chí MinhHà Nội,$408.16-612.24,,Careerviet
Business Analyst (Tiếng Nhật N2 & Tiếng Anh giao tiếp),business analyst,Intermediate,2-5,CÔNG TY TNHH QUICK VIỆT NAM,Đà Nẵng,$800.00-1300.00,,Careerviet
Machine Learning Engineer,software engineer,Junior,1-2,Công ty TNHH Greystone Data Systems Việt Nam,Hồ Chí Minh,$489.80-1020.41,"Python, Docker, Jenkins, CI/CD, Linux, PyTorch, Machine Learning, Jupyter",Careerviet
Chuyên Viên Dịch Vụ Giao Dịch (Kiểm Thử Hệ Thống),N/A,Junior,1,Phu Hung Securities Corporation,Hồ Chí Minh,Negotiable,,Careerviet
Sales Manager/ Business Development Manager (JLPT N2),N/A,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Negotiable,,Careerviet
Kỹ sư Tech Support (Cloud),IT professional,Junior,1,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,"Linux, VMware",Careerviet
Technical Leader,tech lead,Lead/Expert,3-5,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$1224.49-1428.57,"Java, Agile",Careerviet
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Chuyên viên kinh doanh phần mềm quản trị doanh nghiệp,SAP consultant,Intermediate,1-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,ERP,Careerviet
Nhân Viên Kinh Doanh (Sản Phẩm Phần Mềm ERP),N/A,Intermediate,1-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,,Careerviet
DATA ANALYST,data analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet
DATA ENGINEER,data engineer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet
Business Analyst,business analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Data analysis, Analysis, JIRA, Confluence, Agile",Careerviet
AUTOMATION TESTER,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
Software  - Project Manager (PM),project manager,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
QC MANUAL TESTER,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên kiểm thử phần mềm (TESTER),QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
AUTOMATION PROJECT ENGINEER,software engineer,Senior,3-7,CÔNG TY TNHH CRYSTAL ELEGANCE TEXTILES VIỆT NAM,Bình Dương,Negotiable,,Careerviet
CV/CVCC - Bộ phận Nghiên cứu thị trường và PTSP Thẻ - Phòng Nghiên cứu PTSP Thẻ và Dịch vụ Chấp nhận Thanh toán - TT KD Thẻ - Khối KHCN,data analyst,Senior,5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,Excel,Careerviet
Chuyên Viên Chính Quản Trị Dữ Liệu - Hà Nội - TA139,data scientist,Junior,1-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, R",Careerviet
Data Governance Officer - Hà Nội - TA139,data engineer,Junior,1-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, R",Careerviet
Credit Risk Policy Senior Officer,IT professional,Senior,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Negotiable,,Careerviet
Chuyên Viên Tư Vấn Giải Pháp - Presale,DevOps engineer,Senior,5,Công Ty Cổ Phần Phân Phối Việt Nét,Hà NộiHồ Chí Minh,Negotiable,AWS,Careerviet
Kỹ Sư Triển Khai - PostSale,data scientist,Junior,1-3,Công Ty Cổ Phần Phân Phối Việt Nét,Hà NộiHồ Chí Minh,Negotiable,"TCP/IP, Firewall",Careerviet
Project Leader/ Manager (tiếng Nhật N2),project manager,Lead/Expert,N/A,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,,Careerviet
GENERATIVE AI DEVELOPERS,software developer,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hà Nội,Negotiable,"TensorFlow, PyTorch, AI",Careerviet
C++ Developer,software developer,Junior,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,,Careerviet
Project Leader/ Manager,project manager,Lead/Expert,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"Java, Spring, Agile, ERP",Careerviet
Lập Trình Viên ASP.NET,backend developer,Junior,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"SQL, .NET",Careerviet
Chuyên viên kiến trúc an toàn thông tin - Khối Công nghệ thông tin (HO24.171),N/A,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị mạng - Network Administrator - Ban Dự án (HO24.251),network administrator,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Phân tích dữ liệu - Data Analyst - Ban Dự án (HO24.244),data analyst,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Nhân viên Kế hoạch tổng hợp (Có tư duy làm Chuyển đổi số),N/A,Intermediate,3-4,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$734.69-816.33,,Careerviet
[C8] Tổng đài viên kênh Viettel 198 (KHÔNG ÁP SALE),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Hỗ trợ ứng dụng (OPN) - Ban Dự án (HO24.253),N/A,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị hệ thống (Máy chủ & Lưu trữ) - Ban Dự án (HO24.252),N/A,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
CV Cao cấp/Chuyên gia An ninh thông tin - Hà Nội - TA146,mobile developer,Senior,5-10,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,Swift,Careerviet
Chuyên Viên Công Nghệ Thông Tin,N/A,Junior,2-3,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Bà Rịa - Vũng Tàu,Negotiable,,Careerviet
SharePoint Specialist,frontend developer,Senior,2-8,Sonion Vietnam,Hồ Chí Minh,Negotiable,"JavaScript, HTML, CSS",Careerviet
Chuyên viên Truyền thông và Marketing,N/A,Intermediate,1-5,VCBS - Chung khoan VCB,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Kỹ sư Dữ liệu - Data Engineer - Ban Dự án (HO24.246),data engineer,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên cao cấp Phân tích nghiệp vụ - Ban Dự án - Senior Business Analyst - Ban Dự án (HO24.248),business analyst,Senior,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Phát triển T24 - Dev T24 - Ban Dự án (HO24.247),N/A,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên Business Analyst (BA),business analyst,Junior,1-2,CÔNG TY TNHH TẬP ĐOÀN XÂY DỰNG DELTA,Hà Nội,$612.24-816.33,"SQL, ERP",Careerviet
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
ODOO DEVELOPER,software developer,Junior,2-3,Tổng công ty Xây dựng số 1 – CTCP,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, HTML, CSS, Odoo, Analysis, PostgreSQL, ERP",Careerviet
Chuyên viên phân tích nghiệp vụ Tài chính kế toán (BA),frontend developer,Intermediate,3-4,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Hồ Chí Minh,Negotiable,UI/UX,Careerviet
IT Governance Officer,IT professional,Any Level,N/A,Bảo mật,Hà Nội,Negotiable,,Careerviet
Digital Marketing/ Facebook Ads hoặc Google Ads Thị Trường US - CA,IT professional,Junior,1,CÔNG TY CỔ PHẦN ERSA,Hà Nội,$816.33,,Careerviet
IT Infrastructure Specialist,IT professional,Intermediate,3-4,Công ty Omron Healthcare Manufacturing Việt Nam,Bình Dương,Negotiable,,Careerviet
Middle/Senior Java Developer,software developer,Intermediate,N/A,Bảo mật,Hà Nội,Negotiable,,Careerviet
Chuyên viên Giám sát và Hỗ trợ kỹ thuật,N/A,Intermediate,2-4,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Hà Nội,Negotiable,,Careerviet
C++ Developer,software developer,Junior,1-2,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,,Careerviet
Kỹ sư hệ thống (VMware),system administrator,Junior,1,Công ty TNHH Viettel - CHT,Hà NộiHồ Chí Minh,Negotiable,"VMware, Networking",Careerviet
IT Technical Coordinator L1 French speaking,IT professional,Any Level,N/A,Teamwork Vietnam Ltd,Hồ Chí Minh,Negotiable,,Careerviet
Kỹ sư phát triển phần mềm (Golang/ReactJS/Dotnet/PHP/ Fullsatck),mobile developer,Junior,2,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,"Java, SQL, PHP, Android, iOS",Careerviet
Nhân Viên Kinh Doanh Phần Mềm,N/A,Junior,1-2,LacViet Computing Corporation,Hồ Chí Minh,Negotiable,,Careerviet
Project Leader/ Manager,project manager,Lead/Expert,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"Java, Spring, Agile, ERP",Careerviet
Chuyên viên Quản lý chất lượng (QA - QC),data engineer,Junior,2,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
Project Leader/ Manager (tiếng Nhật N2),project manager,Lead/Expert,2-5,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"Java, Spring, Agile, ERP",Careerviet
Lập Trình Viên ASP.NET,backend developer,Intermediate,3-5,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"SQL, .NET",Careerviet
Project Leader/ Manager (tiếng Nhật N2),project manager,Lead/Expert,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"Java, Spring, Agile, ERP",Careerviet
Manual Tester,QA engineer,Intermediate,3-5,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,$489.80-1020.41,,Careerviet
Lập Trình Viên ASP.NET,backend developer,Intermediate,3-5,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"SQL, .NET",Careerviet
Chuyên Viên Kinh Doanh (IT Outsourcing) - Thị trường Nhật,IT professional,Intermediate,1-5,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,$816.33-1020.41,,Careerviet
Khối Vận hành - Chuyên viên Phòng nền tảng và kỹ thuật,data analyst,Junior,1,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,Excel,Careerviet
IT Project Manager,project manager,Intermediate,2-5,Công Ty Cổ Phần DV CN Tin Học HPT,Hồ Chí MinhHà Nội,$816.33-1428.57,Excel,Careerviet
Data Analyst/QC Analyst (Chinese speaking),data analyst,Any Level,N/A,Công Ty TNHH BEST Logistics Technology (Việt Nam),Hà Nội,$612.24-1224.49,,Careerviet
IT Engineer SAP Basis SysAdmin,system administrator,Junior,2,Teamwork Vietnam Ltd,Hồ Chí Minh,Negotiable,"SQL, Linux, Unix, SAP",Careerviet
Phú Quốc - Chuyên Viên Giám Sát IT - Dự Án Park Hyatt,IT professional,Senior,6,BIM Group,Kiên Giang,Negotiable,Firewall,Careerviet
Data Scientist (Senior/Expert) - Hà Nội - TA139,data scientist,Senior,4-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Data analysis, Data science, Statistics, Analysis, Machine Learning, Data Mining, Business Intelligence",Careerviet
Chuyên viên lập trình ứng dụng,N/A,Intermediate,3-4,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Hồ Chí Minh,Negotiable,,Careerviet
Python Engineer (AI),software engineer,Intermediate,2-5,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,$612.24-1020.41,"Python, Flask, Django, TensorFlow, PyTorch, Machine Learning",Careerviet
Nhân viên Quản trị hệ thống và Hỗ trợ người dùng,DevOps engineer,Senior,3-8,Công Ty Cổ Phần Địa Ốc Phú Long,Hồ Chí Minh,Negotiable,"AWS, Azure, TCP/IP, Firewall",Careerviet
IT Supervisor,IT professional,Intermediate,3,CÔNG TY TNHH TƯ VẤN VÀ ĐẦU TƯ HOÀNG SƠN,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên Viên Kinh Doanh Phầm Mềm (Telesale),N/A,Junior,1,CÔNG TY CỔ PHẦN CÔNG NGHỆ GETFLY VIỆT NAM,Hà NộiHồ Chí Minh,$612.24-1224.49,,Careerviet
Chuyên Viên Kiểm Thử Phần Mềm (Tester),QA engineer,Junior,1,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Excel, MS Excel, JIRA, Confluence, Agile",Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị ứng dụng - Ban Dự án - Application Admin - Ban Dự án (HO24.242),N/A,Senior,1-10,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),business analyst,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Agile, Scrum",Careerviet
Commercial Analysis Leader,data scientist,Lead/Expert,3-4,Yes4All Trading Services Company Limited,Hồ Chí Minh,Negotiable,"Python, SQL, Statistics, R",Careerviet
Chuyên viên/ Chuyên viên cao cấp IT Service Management - Ban Dự án - IT Service Management - Ban Dự án (HO24.243),IT professional,Senior,1-10,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị An ninh Thông tin - Ban Dự án (HO24.240),security engineer,Senior,1-10,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,Firewall,Careerviet
Senior Cyber security Specialist,IT professional,Senior,3-5,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Negotiable,Serverless,Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị CSDL - Ban Dự án - Database Admin - Ban Dự án (HO24.241),database administrator,Senior,1-10,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,MySQL,Careerviet
Manager SAP ABAP Developer,software developer,Senior,5-10,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Negotiable,SAP,Careerviet
Trưởng phòng Marketing,data analyst,Senior,5-7,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$1020.41-1224.49,Excel,Careerviet
Level 1 ERP consultant,SAP consultant,Intermediate,3,Teamwork Vietnam Ltd,Hồ Chí Minh,Negotiable,ERP,Careerviet
"SAP BASIS CONSULTANT French speaking, Fresher acceptable",SAP consultant,Intern/Entry-level,1-12,Teamwork Vietnam Ltd,Hồ Chí Minh,Negotiable,"SQL, Linux, Unix, SAP",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Negotiable,,Careerviet
Chuyên viên Cấp cao Phân tích kinh doanh - Hà Nội - TA133,data scientist,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"SQL, Excel, R",Careerviet
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),N/A,Any Level,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$816.33-2448.98,,Careerviet
Android Developer,mobile developer,Junior,1,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,Hà Nội,$326.53-612.24,"Java, Android, Kotlin",Careerviet
Backend Developer,backend developer,Junior,1,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,Hà Nội,$326.53-612.24,"Java, MongoDB, Spring, MySQL, Linux",Careerviet
Tester Junior,QA engineer,Junior,1,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,Hà Nội,$326.53-612.24,,Careerviet
IOS Swift,mobile developer,Junior,1,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,Hà Nội,$326.53-612.24,"iOS, Swift",Careerviet
Nhân viên Hỗ trợ người dùng và Phân tích nghiệp vụ ERP,N/A,Junior,1-3,Công ty Cổ phần CANIFA,Hà Nội,$326.53-653.06,,Careerviet
Senior Data Analyst (Portfolio Management),data analyst,Senior,3-5,FE CREDIT,Hồ Chí Minh,Negotiable,"Python, SQL, Excel, Data analysis, Statistics, Analysis, Business Intelligence, SAS",Careerviet
"[Tan Thuan EPZ, Dist 7, HCM] IT Administration (17M-24M) (25040)",IT professional,Intermediate,2-5,Công Ty TNHH Reeracoen Việt Nam,Hồ Chí Minh,$693.88-979.59,SAP,Careerviet
Suppy Chain - Master Data Management Senior Manager,N/A,Senior,5-8,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (BA Data),business analyst,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,,Careerviet
Chuyên viên cao cấp Phân tích dữ liệu rủi ro,data scientist,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"SQL, Tableau, Power BI, Excel, Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên tư vấn giải pháp hạ tầng CNTT - Presale,DevOps engineer,Junior,1,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,"AWS, Azure",Careerviet
CVCC Quản trị ứng dụng ngân hàng điện tử - MSB - KCN - 3I093,data engineer,Intermediate,3-5,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1224.49-1428.57,SQL,Careerviet
Chuyên viên Quản trị dữ liệu hệ thống,data scientist,Senior,5-7,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
