Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Cobol Developer Intern,software developer,Any Level,N/A,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"COBOL, English, French, Information Technology, Software Development",Vietnamworks
Frontend Manager,frontend developer,Senior,5,Navigos Search,"Hà nội, Hồ Chí Minh",$3000.00-4000.00,"Angular, Typescript, Swift, Kotlin, English",Vietnamworks
IT Senior System Administrator (Azure),system administrator,Senior,5,Công Ty TNHH Omnicomm Việt Nam,Hồ Chí Minh,$2000.00-2500.00,"Azure Cloud, Backup Strategy, Microsoft Azure, PowerShell, Windows Server",Vietnamworks
[Dist 9 - HCMC]Middle/Senior Embedded Android Software Engineer Mobile Computing,mobile developer,Intermediate,3,Navigos Search,Hồ Chí Minh,Thương lượng,"Android Development, C/C++ Programming, Embedded, Embedded Linux",Vietnamworks
IT Support Team-Lead,IT support,Junior,2,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,Hà Nội,Thương lượng,"Information Technology, Computer Science, Leadership, AWS, Infrastructure Management",Vietnamworks
IT System Engineer,systems engineer,Senior,5,CÔNG TY TNHH MEI SHENG TEXTILES VIỆT NAM,N/A,Thương lượng,"Docker, Docker, Docker, ERP Systems, MSSQL, Networking Concepts, Python Programming",Vietnamworks
Senior Fullstack .Net + ReactJS Developer (French Speaking),full stack developer,Intermediate,3,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"Azure SQL, .NET Core, OOP (Object-Oriented Programming), Entity Framework, Microservices Architecture",Vietnamworks
Data Analyst (Cu Chi factory),data analyst,Junior,1,Unilever Vietnam,Hồ Chí Minh,Thương lượng,"Data Literacy, General Communication English, Power Bi, Python, SQL",Vietnamworks
Java Backend Senior Developer,backend developer,Intermediate,4,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"AWS, AWS, Backend, Backend, Java System, SQL",Vietnamworks
"Officer, Cloud Engineer",cloud engineer,Junior,1,Techcombank,Hà nội,$1000.00-2500.00,"Banking, AWS, Hạ Tầng Công Nghệ, Vận Hành Hệ Thống, Python",Vietnamworks
IT Infrastructure,IT professional,Intermediate,3,"Amkor Technology Vietnam LLC.,",Hồ Chí Minh,Thương lượng,"Hardware Support, IT Helpdesk, IT Infrastructure, Network Support, Security Information",Vietnamworks
Website Developer,software developer,Junior,1,Doo Group,Hồ Chí Minh,$700.00-1000.00,"Web Development, Front-end technical skills, Back-end Programming, WordPress, JavaScript",Vietnamworks
IT Infrastructure & Architecture Administrator (Quản Trị Viên Kiến Trúc và Hạ Tầng IT),IT professional,Senior,5,Vietnam Australia International School (Vas),Hồ Chí Minh,Thương lượng,"IP Routing, CCNA, An Toàn Thông Tin, An Ninh Mạng, Cisco Networking solution",Vietnamworks
Senior IT Officer,IT professional,Junior,1,PLF Law Firm,Hồ Chí Minh,Thương lượng,"CRM, Website Management, Seo, IT Operations, English",Vietnamworks
Fintech Innovation Product Manager,product manager,Senior,5,Vietpay Corporation,Hà Nội,$500.00-1500.00,"Digital Payment, Product Management, Project Management, UI/UX, Fintech",Vietnamworks
Chuyên Viên Phát Triển Chương Trình Lập Trình,data scientist,Junior,2,RT Holdings,Hồ Chí Minh,Thương lượng,"Lập Trình, Ngôn Ngữ Lập Trình C, Khoa Học Máy Tính, Kỹ Thuật Máy Tính, Giảng Dạy",Vietnamworks
"Front-End Leader (ReactJS, Nextjs)",frontend developer,Junior,1,SAPP Academy,Hà Nội,$1000.00-1300.00,"CSS3, HTML5, NextJs, ReactJS, Unit Testing",Vietnamworks
Application Engineer (Microsoft Dynamics 365 and Power Platform),software engineer,Intermediate,3,De Heus LLC,Hồ Chí Minh,Thương lượng,"Microsoft Dynamics 365, Microsoft Power Platform, Azure, Virtual Machine",Vietnamworks
Product Owner,product manager,Junior,2,Navigos Search,"Hà nội, Hồ Chí Minh",$1000.00-2000.00,"product owner, Agile Development, Analytical Problem Solving, Business Analysis, Communication Skills",Vietnamworks
AI Video Enhancement Algorithm Engineer (Intern),software engineer,Any Level,N/A,Puwell Cloud Tech Limited,Hồ Chí Minh,Thương lượng,"AI/ML, Python Programming, C/C++ Programming, Data Analysis, AI, AI",Vietnamworks
Staff for IT Planning Department,IT professional,Any Level,N/A,"Mizuho Bank, Ltd. - HCMC Branch",Hồ Chí Minh,Thương lượng,"English, Software Management, Communication, Teamwork, Project Managements",Vietnamworks
Nhân Viên Master Data SAP,SAP consultant,Junior,1,Golden Gate Trade & Service JSC,Hà Nội,Thương lượng,"SAP, Python, Chuẩn hóa dữ liệu, Quản Lý Dữ Liệu, SAP S/4HANA",Vietnamworks
Junior Database Administrator,database administrator,Intermediate,3,Techcombank,Hà nội,$800.00-2500.00,"Banking, DBA, Oracle, Csdl, SQLServer",Vietnamworks
HO - Khối Pháp Chế Và Quản Lý Rủi Ro - CVCC Phòng Chống Rửa Tiền,data engineer,Senior,5,Ngân hàng Lộc Phát Việt Nam LPBank,Hà nội,Thương lượng,"Giải Quyết Vấn Đề, Luật Pháp Lý, Ngân hàng, SQL, Tài Chính Đầu Tư",Vietnamworks
Security Specialist upto $2500,IT professional,Senior,5,Công Ty TNHH LOTTE Innovate Việt Nam,Hồ Chí Minh,$2200.00-2500.00,"Compliance Procedure, Network Security, Security Firewall, Security Infrastructure",Vietnamworks
IT Cyber Security,IT professional,Intermediate,3,Shinhan Vietnam Finance Company Limited,Hồ Chí Minh,Thương lượng,"System Analyst, Application Support, Lending Operations, Core System, Core Banking",Vietnamworks
Nhân Viên IT - Công Ty Sản Xuất,IT professional,Junior,2,Navigos Search,"Hà nội, Hồ Chí Minh",$350.00-400.00,"IT System Administration, Network Support, Hardware Support, IT Security, IT Administration",Vietnamworks
Salesforce Intern With French Speaking,IT professional,Any Level,N/A,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"Front End, Apex development, French, Agile Methodology, Salesforce Development",Vietnamworks
CVCC Giải pháp Số,data scientist,Senior,5,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),Hồ Chí Minh,Thương lượng,"Dịch Vụ Ngân Hàng Điện Tử, Phân Tích Chiến Lược, Phân Tích Da, Thuyết Trình, Ứng Dụng Công Nghệ Số",Vietnamworks
Senior Backend Developer (T24/ Core Banking/ Core Card),backend developer,Junior,2,Techcombank,Hà nội,$1000.00-2500.00,"Banking, Application Development, Back End Developer, Cloud, Core Banking",Vietnamworks
Senior Data Engineer,data engineer,Intermediate,4,Công Ty Cổ Phần Kite Metric,Hồ Chí Minh,$1200.00-2200.00,"Computer Science, Data Modeling, NodeJS, Python, SQL",Vietnamworks
Cloud Solutions Developer,software developer,Intermediate,3,Navigos Search's Client,"Hà nội, Hồ Chí Minh",$1200.00-2200.00,"Cloud Solution, RESTful Web Service, MS Azure, Troubleshooting, Japanese",Vietnamworks
O2O Channel Performance Supervisor (Tiktok/Facebook),backend developer,Intermediate,3,Abbott,Hồ Chí Minh,Thương lượng,"Chiến Lược O2O, Facebook, Social Commercial, Tiktok Ads, TikTok channel development",Vietnamworks
"Software Engineer (Android, Python) (Quantity: 02)",mobile developer,Any Level,N/A,LG Electronics R&D Vietnam,Hà Nội,$800.00-2500.00,"Software Engineering, Automotive, Android, Python, Mechatronic",Vietnamworks
Chuyên Viên Đánh Giá An Toàn Bảo Mật CNTT,data scientist,Any Level,N/A,Ngân Hàng TMCP Xuất Nhập Khẩu Việt Nam (Eximbank),Hồ Chí Minh,$1000.00-2000.00,"An Toàn Thông Tin Mạng, Bảo Mật Dữ Liệu, Lập Trình, Antihack, An Toàn Thông Tin",Vietnamworks
Senior Software Tester – Securities IT,QA engineer,Intermediate,3,Public Bank Securities Vietnam Company Limited (PBSV),N/A,Thương lượng,"Communication skills, Computer Science, Finance, Software Testing, Test Planning",Vietnamworks
IT Business Systems Analyst (IT BSA) - Fluent English - Crm/erp,systems analyst,Intermediate,3,MiTek Việt Nam,Hồ Chí Minh,Thương lượng,"Fluent English, CRM & ERP Systems, IT System Administration, Business Analyst, Systems Engineering",Vietnamworks
Chuyên Viên Bảo Mật Dữ Liệu - Khối Dữ Liệu - Data Security - Data Division - Khối Dữ Liệu (Ho24.261),IT professional,Intermediate,3,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,$571.43-1224.49,"Khoa Học Máy Tính, An ninh, Big Data, SQL, IT Security",Vietnamworks
HR Data Analytics Manager,data analyst,Junior,2,Prudential Vietnam Assurance,Hồ Chí Minh,Thương lượng,"Analytical Thinking, Data Analysis, Excellent communication, HRIS System, Stakeholder Management",Vietnamworks
2D Game Artist,game developer,Senior,5,Athena Studio,Hồ Chí Minh,$816.33-1224.49,"VFX, Game 2D, Photoshop, Spine 2D, UI - UX",Vietnamworks
Fullstack/Backend Software Engineer (Java Spring/React) (m/f/d),backend developer,Intermediate,3,Proliance GmbH,N/A,$1000.00-2500.00,"Java Spring Boot, React, Software Development",Vietnamworks
Nhân Viên Dự Án,embedded systems engineer,Junior,1,Viettel Hà Nội - Chi Nhánh Tập Đoàn Công Nghệ Viễn Thông Quân Đội (Hni),Hà Nội,$625.00-750.00,"Hạ Tầng Mạng, Tư Vấn Thiết Kế, Điện Tử Viễn Thông, Công Nghệ Thông Tin, Quản Lý Dự Án",Vietnamworks
UI / UX Designer Expert ( Banking / Finance ),UX/UI designer,Intermediate,4,GTV VIETNAM,Hồ Chí Minh,Thương lượng,"Problem-solving, Software Prototyping, UI/UX, User-Centered Design, Visual Communication",Vietnamworks
Lập Trình Viên Phần Mềm (Software Developer) - HỒ CHÍ MINH,software developer,Junior,1,"Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",Hà Nội,Thương lượng,"C#, .NET Framework, .NET Framework, JavaScript, ReactJs, SQL Server, SQL Server",Vietnamworks
"Back-end Developer (Golang, PostgreSQL)",backend developer,Intermediate,3,Công Ty TNHH 1Long,Hồ Chí Minh,$1200.00-1500.00,"Fintech, Startup Development",Vietnamworks
Quản Lý Chất Lượng - Công Ty Gỗ (mức lương hấp dẫn),data scientist,Senior,5,Navigos Search's Client,Hà nội,Thương lượng,"QA, QC, Tiếng Anh, Tiếng Nhật, Quality Control",Vietnamworks
"Project management (Digitalization), SPX Express",IT professional,Junior,2,CÔNG TY TNHH SPX EXPRESS,N/A,Thương lượng,"business analyst, Communication Skills, Data Analysis, Problem Solving, Project Management",Vietnamworks
Chuyên Viên Editor - Mức Lương Hấp Dẫn 13-18 Triệu,IT professional,Junior,2,Công Ty TNHH In và dịch vụ thương mại Quang Trung,Hồ Chí Minh,$530.61-734.69,"Chủ Động, Dựng Video Ngắn Trên Tiktok, Kỹ năng làm việc nhóm",Vietnamworks
Information Security Management Staff (Accept Fresher),IT professional,Any Level,N/A,HYUNDAI Kefico,Hải Dương,Thương lượng,"ISO 27001, Data Security, Ceh-V5, Audit",Vietnamworks
IT Senior Infrastructure/ Chuyên Viên Hạ Tầng IT Cao Cấp,IT professional,Senior,5,Công Ty Cổ Phần Chứng Khoán Guotai Junan (Việt Nam),Hà Nội,Thương lượng,"IT System Administration, IT Operations, Công nghệ thông tin, Computer Science, IT System Development",Vietnamworks
Scrum Master (SM) Upto 4000Usd,scrum master,Intermediate,3,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Hà Nội,$3000.00-4000.00,"Scrum Master, Technical, Software Development, Quản Lý Dự Án Công Nghệ, Phân Tích Thuật Toán",Vietnamworks
Internship Tester (French),QA engineer,Any Level,N/A,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"Java, Python, C#, Test, French",Vietnamworks
Customer Service Specialist,data scientist,Junior,1,VinHMS,Hồ Chí Minh,Thương lượng,"Communication And Problem-Solving Skills, CRM, Customer Service, Hospitality Solution, Software Analysis",Vietnamworks
Sale (Mảng Quà Tặng),data scientist,Intermediate,3,Công Ty Cổ Phần Truyền Thông Và Công Nghệ Khải Minh,Hà Nội,$28.57,"Tìm Kiếm Khách Hàng, Khai Thác Khách Hàng, B2B Sales, Telesales, Thu Hồi Công Nợ",Vietnamworks
Service Delivery Manager,data scientist,Senior,5,Pernod Ricard Vietnam,Hồ Chí Minh,Thương lượng,"Digital Strategy Planning, It Governance & Compliance, Technical Support, Technical Authority, Project Management",Vietnamworks
Business Analyst Officer (Temporary 10 Months Contract) / Chuyên Viên Phân Tích Nghiệp Vụ (HĐLĐ 10 Tháng),business analyst,Senior,5,Hanwha Life Vietnam,Hồ Chí Minh,Thương lượng,"Analytical Thinking, Business Analysis, Effective Communication, Problem Solving, Project Management",Vietnamworks
Senior Consultant | Technology Transformation (Financial Services) In HCMC,IT professional,Junior,2,Ernst & Young Vietnam Limited (EY Vietnam),"Hồ Chí Minh, Hà nội",Thương lượng,"Core Banking, Project Managing, Payment, CRM, Fintech",Vietnamworks
Senior UX/UI Designer,UX/UI designer,Senior,5,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"Adobe Creative Suite, English, Thiết Kế UI-UX, Figma, HTML/CSS",Vietnamworks
"Nhân Viên IT (Nam, Cao Đẳng Công Nghệ Thông Tin)",IT professional,Any Level,N/A,Công Ty TNHH Sumidenso Việt Nam,Hải Dương,Thương lượng,"IT System Administration, Network, Hệ Thống Mạng",Vietnamworks
Trưởng Nhóm Quản Lý Hệ Thống và Hạ Tầng CNTT,system administrator,Senior,5,Bệnh Viện Mắt Quốc Tế Việt - Nga,Hà Nội,Thương lượng,"Firewall, Bảo Mật Dữ Liệu, Windows Server, Linux, Infrastructure Management",Vietnamworks
Senior Technical Manager (Outsystems Workflow Platform Development),IT professional,Senior,7,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Agile Methodologies, Leadership Skills, Project Management, OutSystems development, Technical proficiency in low-code platforms",Vietnamworks
Senior Java Backend Developer,backend developer,Any Level,N/A,Công Ty Cổ Phần Bảo Hiểm Opes,Hà Nội,Thương lượng,"Spring, Microservices, Java, Insurtech",Vietnamworks
Lập Trình Viên Full Stack,full stack developer,Junior,1,Travel Sense Asia,Hà Nội,Thương lượng,"Khoa Học Máy Tính, Full Stack Development, PHP/MySQL, JavaScript, ReactJS",Vietnamworks
Service Desk Agent Asia,data scientist,Junior,2,,N/A,Thương lượng,"Citrix System, IT Helpdesk, Chinese fluency, English Language Proficiency, German",Vietnamworks
R&D Engineer (Software),software engineer,Any Level,N/A,Panasonic Appliances Vietnam,Hồ Chí Minh,Thương lượng,"C Programming Language, Software Development, Embedded Software, Electronic, Computer Science",Vietnamworks
Tester,QA engineer,Junior,2,Golden Gate Trade & Service JSC,Hà Nội,Thương lượng,"Manual Testing, Mobile Application Testing, Bugs Testing, Software Testing, Agile Scrum",Vietnamworks
"Senior Manager, Digital Bancassurance",IT professional,Any Level,N/A,FWD Vietnam Life Insurance Company Limited,Hồ Chí Minh,Thương lượng,"Ecommerce Background, Digitalization, Digital Platform, Sales Planning, User Experience",Vietnamworks
Chuyên Viên SAP - BASIS,SAP consultant,Intermediate,3,"Công Ty Cổ Phần Công Nghệ Thông Tin, Viễn Thông Và Tự Động Hoá Dầu Khí",Hà Nội,$1190.48-1700.68,"VAS, Tài Chính Kế Toán, Kế toán quản trị, Triển Khai Hệ Thống, SAP BW/4HANA",Vietnamworks
Senior Business Analyst,business analyst,Senior,5,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,Hà Nội,$2122.45,"Agile Methodologies, Business Analysis, Communication Skills, Data Analysis, UI/UX",Vietnamworks
