Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Business Analyst (Experienced In Finance),business analyst,Any Level,N/A,Fiingroup,hồ chí minh,$800.00,"Business Analysis, Project Management, Agile, Wire Bonding, SQL",Vietnamworks
IT Infrastructure & Architecture Administrator (Microsoft 365 Administrator),IT professional,Intermediate,3,Vietnam Australia International School (Vas),ho chi minh,Thương lượng,"Infrastructure, Automation Analysis, Maintenance, IT Infrastructure",Vietnamworks
Mid-Level Full-Stack Developer,full stack developer,Intermediate,3,Công Ty TNHH Pacific Informatics,thành phố hồ chí minh,Thương lượng,"JavaScript, ReactJS, Python, NextJs",Vietnamworks
(Senior) Solution Architect,solutions architect,Senior,7,Navigos Search's Client,hanoi,$3000.00,"English Communication, Java Programming, Java Programming, Software Architecture Design, System Integration, Technical Design",Vietnamworks
Chuyên Viên Tối Ưu Hóa - Chuỗi Cung Ứng (Optimization Specialist),blockchain developer,Junior,1,Công Ty Cổ Phần Sữa Việt Nam (Vinamilk),hcm,Thương lượng,"Supply Chain Optimisation, FMCG, Logistics",Vietnamworks
APAC Data Analyst,data analyst,Intermediate,3,"ENERCON VIETNAM CO., LTD.",ho chi minh,Thương lượng,"Data Analysis, Data Visualization, Statistical Analysis, Excel Skills, Communication Skills",Vietnamworks
Trưởng Nhóm Công Nghệ Thông Tin (Từ Sơn - Bắc Ninh),data scientist,Any Level,N/A,Hanacans JSC,bac ninh province,$800.00,"Quản Trị Hệ Thống CNTT, Quản Trị Mạng, Cài Đặt Hệ Thống, Công Nghệ Thông Tin, Bảo Trì Hệ Thống",Vietnamworks
"Flutter Software Engineer ($1,000 - $2,400)",software engineer,Any Level,N/A,LG Electronics Development Viet Nam Company Limited,"hanoi, hanoi",$1000.00,"ReactJS, Flutter, JavaScript",Vietnamworks
Chuyên Viên Phân Tích Dữ Liệu,data engineer,Junior,2,Công Ty TNHH THACO Auto,tp hồ chí minh,Thương lượng,"Data Modeling, Big Data Analytics, Data Management, SQL, PowerBI",Vietnamworks
Director of Acquisition - Credit Card Partnership,UX/UI designer,Senior,7,Trusting Social,hcmc,Thương lượng,"Product Management, Financial Services, Negotiation Skills, Partnership Development, Strategic Planning",Vietnamworks
Senior Business Analyst (5 Days Work),business analyst,Any Level,N/A,Công Ty TNHH Century Distribution Systems (International) Limited,hồ chí minh,$800.00,"Operation Analyst, Forwarding Operation, Logistics, Project Management, Sql Queries",Vietnamworks
Lập Trình Viên Phần Mềm ( Software Developer ),software developer,Junior,1,"Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",hà nội,Thương lượng,".NET, C#, jQuery, React, ReactJS",Vietnamworks
UI UX Designer,UX/UI designer,Junior,2,GKIM Digital,"thu duc city, thu duc city, ho chi minh",$1000.00,,Vietnamworks
Senior Unix System Administrator,system administrator,Senior,5,"Renesas Design Vietnam Co., Ltd.",hồ chí minh,Thương lượng,"Linux System Administration, Red Hat Linux, System Monitoring, Configuration Management (Puppet), Networking Knowledge",Vietnamworks
Kỹ Sư Công Nghệ Thông Tin,backend developer,Junior,2,Công Ty Cổ Phần Thương Mại Xuất Nhập Khẩu Vhs,hà nội,$500.00,"SQL, Java, IT Software, C#, .NET",Vietnamworks
Chuyên Viên Quản Lý Sản Phẩm - Ngành CNTT,data scientist,Junior,1,Trung Tâm Công Nghệ Thông Tin MobiFone,hà nội,$952.00,"Cơ Sở Dữ Liệu, Lập Trình, Phát Triển Phần Mềm, product owner, Quản Lý Dự Án Viễn Thông",Vietnamworks
Chuyên Viên Quản Lý và Phát Triển Sản Phẩm App Mbbank (PO Retail) - Khối Ngân Hàng Số (Ho24.292),data scientist,Junior,2,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Công nghệ thông tin, Tài chính Ngân hàng, Agile, Phát Triển Phần Mềm, Quản Lý Sản Phẩm",Vietnamworks
C / C++ Software Engineer - Relocation Bonus - Salary Up to 2500$ - Hybrid Working,software engineer,Junior,1,LG Electronics Development Vietnam Company Limited,"vinh, da nang city",$800.00,"C++, C/C++, Software Development, OOP, Design Patterns",Vietnamworks
Cyber Security Analyst/ Consultants,IT professional,Intermediate,3,C.E.O,hà nội,Thương lượng,"Cyber Security, Azure, SOC, Cloud, Network Infrastructure",Vietnamworks
Senior JAVA Developer,software developer,Intermediate,4,Techcombank,hanoi,Thương lượng,"Java, Software Development, DBMS, Git, Api Design",Vietnamworks
DFT Engineer (Hybrid Working),software engineer,Senior,5,Navigos Search,"hanoi, hcmc",$2040.00,"DFT, VLSI, Scan Insertion, English: Intermediate Level, Semiconductor Process",Vietnamworks
Senior Embedded Security Engineer (Joining Bonus),security engineer,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Embedded, DevOps, CI/CD, English, Security",Vietnamworks
Data Analyst & Reporting Executive,data analyst,Junior,1,Shinhan Vietnam Finance Company Limited,hcmc,Thương lượng,"Data analysis, Reporting, Excel VBA, SQL, Ms Power Bi, Power Query",Vietnamworks
CVCC Phân Tích Kinh Doanh (Quản Trị Dữ Liệu Thu Hồi Nợ) – Rcc,data engineer,Intermediate,3,VPBank - Https://tuyendung.vpbank.com.vn/,hà nội,Thương lượng,"Databases, SQL, Phân Tích Kinh Doanh, Quản Lý Cở Sở Dữ Liệu, Quản Lý Thu Hồi Nợ",Vietnamworks
IT Business Analyst (Software Detailed Design Engineer),business analyst,Intermediate,3,"Lampart Co., Ltd",ho chi minh,Thương lượng,"Document Coding, Lập Trình Java, Lập Trình NET, Lập Trình PHP, SQL",Vietnamworks
[Tuyển Gấp] IT Staff,IT professional,Junior,2,"Shindengen Vietnam Co., Ltd",hồ chí minh,Thương lượng,"Lập Trình Phần Mềm, ASP.NET MVC, C#, SQL, English",Vietnamworks
Software Team Leader (Upto $1700),tech lead,Senior,5,Công Ty Cổ Phần Capella Group,hà nội,$1700.00,"OOP (Object Oriented Programming), ASP.NET, C#, Entity Framework, .Net",Vietnamworks
Global e-Commerce - Search Operations Quality Assurance,QA engineer,Junior,1,Công Ty TNHH Công Nghệ TikTok Việt Nam,tp.hcm,Thương lượng,"Good English Skills, Problem-solving, QS Experience, Quality Inspection, Search Engine Algorithms",Vietnamworks
"Software Engineer - Integration Build (C, C++, Python) (Quantity: 03)",software engineer,Any Level,N/A,LG Electronics R&D Vietnam,hà nội,Thương lượng,"C++, Java, Embedded Linux, Python, Kotlin",Vietnamworks
Nhân Viên IT,IT professional,Junior,1,Công Ty TNHH Xe Buýt Daewoo Việt Nam,hồ chí minh,Thương lượng,"Bảo Trì Mạng, Xử Lý Sự Cố, Triển Khai Bảo Mật, Quản Lý Máy In, Quản Lý CCTV",Vietnamworks
Senior Software Engineer,software engineer,Intermediate,4,Techcombank,hanoi,$1200.00,"Banking, Data Engineer, Cloud, Java, Python",Vietnamworks
[Dist 9 - HCMC] Middle/Senior Embedded Software Engineer (IoT),software engineer,Intermediate,3,Navigos Search,hcmc,Thương lượng,"C++, Embedded Systems, Linux Kernel, Software Development, Yocto Project",Vietnamworks
Developer/ Programmer,software developer,Junior,2,"Igarment (Vietnam) Co., Ltd.",hcmc,Thương lượng,"Bootstrap, DevOps, Front-End, Python, React.js, React.js",Vietnamworks
2024 K-Unicorn Global Conference - Job Fair: A Challenge for A Greater Future!,data scientist,Any Level,N/A,K-Unicorn Global Conference,ho chi minh,Thương lượng,"Backend, Job Fair Management, Phát Triển Ứng Dụng Web, Phỏng Vấn Tuyển Dụng",Vietnamworks
Senior Business Analyst,business analyst,Intermediate,3,Công Ty TNHH Airquay Vina,hồ chí minh,Thương lượng,"Operating, Customer Relations",Vietnamworks
Business Analyst Tại Hà Nội (upto 1000$),business analyst,Junior,2,Công Ty Cổ Phần Truyền Thông GAPIT,hà nội,$700.00,"Giao Tiếp, Làm Việc Nhóm, Phân Tích Dữ Liệu, SQL, Công Nghệ Omni-Channel",Vietnamworks
Nhân Viên Kỹ Thuật IT,IT professional,Junior,1,Công Ty Cổ Phần Đầu Tư Và Công Nghệ OSB (Osb Jsc.),"hà nội, hồ chí minh, hồ chí minh",Thương lượng,"Python, Kỹ Thuật Phần Mềm, Tiếng Anh, Quản Trị Hệ Thống, Giải Pháp Kỹ Thuật",Vietnamworks
Chuyên Viên Phân Tích Nghiệp Vụ Trực Tuyến,data scientist,Intermediate,3,Công Ty Cổ Phần Chứng Khoán SSI,hà nội,Thương lượng,"business analyst, Chứng khoán, Công nghệ thông tin, Phân Tích Nghiệp Vụ, Phân Tích Nghiệp Vụ Tài Chính",Vietnamworks
DEV AI,data scientist,Junior,2,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,hà nội,$1000.00,"DevOps, AI",Vietnamworks
.Net Developer,software developer,Any Level,N/A,FPT Software,"hcm, hồ chí minh, hà nội, đà nẵng",Thương lượng,"CI/CD, .NET, C#, SQL, Java",Vietnamworks
Kỹ Sư Lập Trình Nhúng (Có Xe Đưa Đón Nhân Viên Hà Nội - Bắc Ninh),embedded systems engineer,Any Level,N/A,Công Ty Cổ Phần Thiết Bị Đo Điện EMIC,bắc ninh,Thương lượng,"Linux, Embedded, Software Technology, Tiếng Anh, IoT",Vietnamworks
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư TE (Test Engineer),software engineer,Any Level,N/A,Công Ty TNHH Công Nghệ Chính Xác Fuyu,hồ chí minh,$500.00,"Python, Lập Trình C++, Test, PCBA, Điện tử",Vietnamworks
Business Intelligence Manager,business intelligence analyst,Senior,5,Công Ty Cổ Phần Giải Pháp Thanh Toán Số (MFast),hcm,Thương lượng,"BI Tools, Business Intelligence, Data Analysis, Data Visualization, SQL",Vietnamworks
Developer - IT Process Automation,software developer,Any Level,N/A,Công Ty TNHH Century Distribution Systems (International) Limited,hồ chí minh,$800.00,"Computer Science, EDI, JSON, XML, .NET",Vietnamworks
BD - UX Researcher (Service Design),UX/UI designer,Intermediate,3,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Communication, Critical Thinking, Service Design, User Research, Qualitative Data Analysis",Vietnamworks
Middle/Senior Java Developer,software developer,Junior,2,MB AGEAS Life Insurance Company Limited,hanoi,Thương lượng,"Agile Scrum, Java Spring Framework",Vietnamworks
Data Architect - Khối Dữ Liệu (Ho24.297),IT professional,Senior,5,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Banking Solution, Cấu trúc dữ liệu, Data Architecture, Data Management, Xây Dựng Giải Pháp",Vietnamworks
Senior Automation Test Leader,QA engineer,Senior,7,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Automation Testing, QA, QC, Software Testing, Web Automation Testing",Vietnamworks
Software Test Engineer,software engineer,Any Level,N/A,Vinfast Trading And Production JSC,hồ chí minh,Thương lượng,"Software Testing, Automation Testing, Test, Manual Testing, Software Manual Testing",Vietnamworks
Nhân Viên Phát Triển Sản Phẩm Mới (Ipqc) (Chấp Nhận Sinh Viên Mới Ra Trường),data scientist,Junior,1,Foster Electric (Bac Ninh) Co. Ltd,bac ninh province,$367.00,"Giao Tiếp, Kỹ Thuật, Phát Triển Sản Phẩm, Sáng Tạo, Tiếng Anh",Vietnamworks
Mobile Developer (Flutter/ React Native/ Android/ iOS),mobile developer,Any Level,N/A,Công Ty Cổ Phần Phân Phối Quốc Tế,thành phố hồ chí minh,Thương lượng,"React, Flutter, Android, OS System, API",Vietnamworks
Nhân Viên Phòng Kế Hoạch & Marketing Dịch Vụ (R_SPOD2411),business intelligence analyst,Any Level,N/A,Công Ty Ô Tô Toyota Việt Nam,hồ chí minh,$500.00,"Production Monitoring, KPI Reporting, Data Analysis, Microsoft Office, Access SQL",Vietnamworks
Lập Trình Viên,backend developer,Junior,1,Taixin Printing VINA,bắc ninh,$4.00,"MS SQL, C#, ERP, Phát Triển Phần Mềm, Thiết Kế Phần Mềm",Vietnamworks
"Senior Executive, Digital Business",IT professional,Senior,5,"DKSH Vietnam Co., Ltd.",ho chi minh,$1224.00,"Analytical Thinking, Data Analysis, Microsoft Office, Project Management, Salesforce",Vietnamworks
Chuyên Viên Tích Hợp Hệ Thống,DevOps engineer,Junior,2,Công Ty CP Công Nghệ Bằng Hữu (Amigo),"hà nội, hà nội, hcm, hcm",Thương lượng,"Cloud Solution, System Integrators, Linux, SAN Storage, Cấu Hình Switch",Vietnamworks
Trưởng Phòng IT,IT professional,Intermediate,3,Vifon,hồ chí minh,$1500.00,"Project Management, IT System Administration, IT Operations, ERP, Công Nghệ Thông Tin",Vietnamworks
IT Manager (Cyber Security Experienced),IT professional,Intermediate,3,Unigen Vietnam Hanoi Co.Ltd,hồ chí minh,Thương lượng,"ISO 27001, Risk Assessment, Security Infrastructure, Cyber Security, IT Operations",Vietnamworks
Senior IT Business Analyst / Consultant Chinese/ German and English Speaking,business analyst,Senior,5,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Agile Methodologies, Business Analysis, Communication, Data Visualization, MS SQL",Vietnamworks
ERP Application,data scientist,Senior,5,Modelleisenbahn Việt Nam,"bình dương, bình dương",Thương lượng,"Supply Chain, Production Planning, ERP Application, XML, ERP",Vietnamworks
Temporary Process Improvement Specialist (8 Months),data scientist,Junior,1,Techcombank,hanoi,Thương lượng,"Banking, Process Improvement, Quality Control, Six Sigma, Lean",Vietnamworks
Senior IT Implementation Consultant,IT professional,Senior,5,Công Ty Cổ Phần Laidon Việt Nam,hồ chí minh,Thương lượng,"ERP Implementation, Project Management, Agile, Computer Science, Jira",Vietnamworks
