Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Technical Product Manager - Power Platform Development and Governance,product manager,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Software Engineering, Information System, English, Full Stack Development, Product Management",Vietnamworks
"Officer, IT Operations",IT professional,Junior,2,Techcombank,hanoi,$1000.00,"Banking, Network Security, AIX, Linux, Cloud",Vietnamworks
Kỹ Sư Phát Triển Phần Mềm (Upto 30Tr),backend developer,Intermediate,3,Công Ty Cổ Phần Coasia CM Vina,hồ chí minh,$1178.00,".NET, Java, PHP, Python, C++",Vietnamworks
Lập Trình Viên Java Backend - Backend Developer (Java) - Khối Ngân Hàng Số (Ho24.293),backend developer,Intermediate,3,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Backend, Cloud Services, Java Framework, RESTful API Design, Backend",Vietnamworks
Microservice Backend Developer - Java,backend developer,Intermediate,4,CÔNG TY TNHH DỊCH VỤ CÔNG NGHỆ THÔNG TIN HOÀNG HUY,thành phố hồ chí minh,Thương lượng,"Java, Cloud Development, Lập Trình Backend, Technical Lead, SpringMVC",Vietnamworks
"[HN] Data Scientist (Data Analyst, Python/java/scala)",data analyst,Junior,2,Công Ty Cổ Phần Thương Mại Và Dịch Vụ Công Nghệ Velacorp,hà nội,Thương lượng,"Machine Learning, Deep Learning, PyTorch, RDBMS, Data analysis",Vietnamworks
Data Analyst - Khối Dữ Liệu (Ho24.294),data analyst,Junior,2,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Data Analysis, Data Cleaning, Data Transformation, Khoa Học Dữ Liệu, Phân Tích Dữ Liệu",Vietnamworks
IT PMO Manager [ Banking/ Finance/securities ],IT professional,Senior,5,GTV VIETNAM,Hồ Chí Minh,Thương lượng,"Agile, Banking Product, Leadership, Project Management",Vietnamworks
Chuyên viên hỗ trợ vận hành SAP LOG (tối thiểu 1 năm kinh nghiệm PP),SAP consultant,Junior,1,Công Ty Cổ Phần Quốc Tế Sơn Hà,hà nội,$1000.00,"ABAP, ERP, Sap Mm, SAP PP, Sap Sd",Vietnamworks
[Hà Nội] Fullstack Developer (Senior),full stack developer,Intermediate,3,Công Ty Cổ Phần Khoa Học Dữ Liệu,hà nội,$2040.00,"Full Stack Development, Python, JavaScript, Django",Vietnamworks
Lập Trình Android Java Kotlin - Mobile App Developer,mobile developer,Intermediate,3,Công Ty Phần Mềm Tower Hanoi (Tohsoft),hà nội,$1000.00,"Android, Android Studio, Kotlin, Java/Kotlin, Kotlin Android",Vietnamworks
IT Helpdesk,IT support,Junior,1,Chi Nhánh Olam Global Agri Việt Nam Tại Đồng Tháp,hồ chí minh,$350.00,"Công Nghệ Thông Tin, IT System Administration, IT Operations, IT Helpdesk, IT",Vietnamworks
QCTP (Quality Control Training Program),IT professional,Any Level,N/A,"CyberLogitec Vietnam Co., Ltd.",ho chi minh,Thương lượng,"Automation Testing, Manual Testing, Agile Methodology, Logical Thinking, Software Testing",Vietnamworks
"Nhân Sự Phát Triển Sản Phẩm Cloud, Software Defined Infra",IT professional,Junior,2,Công Ty Cổ Phần Phân Phối Quốc Tế,thành phố hồ chí minh,Thương lượng,"Software Development, C#, Linux, Cloud, software",Vietnamworks
Legal Executive,data scientist,Intermediate,3,Got It,hồ chí minh,$600.00,"Bilingual Proficiency, Contract Management, Corporate Law, Legal Compliance, Negotiation",Vietnamworks
Nhân Viên Truyền Dẫn,data scientist,Junior,1,Công Ty Cổ Phần Tư Vấn Chuyển Giao Công Nghệ ITC,hà nội,$367.00,"Truyền Dẫn Quang, Công nghệ thông tin, Kĩ Thuật Mạng, Thiết Kế Truyền Dẫn, SLA",Vietnamworks
Distribution Compensation and Benefits (Up to Supervisor),IT professional,Junior,1,Phú Hưng Life,tp.hcm,Thương lượng,"Lập Trình Ứng Dụng VBA, SQL",Vietnamworks
Senior Account Manager - Data Center,backend developer,Senior,5,VNG Corporation,hồ chí minh,Thương lượng,"Data Center Management, Sales, B2B Sales, technology transformation, SaaS",Vietnamworks
Embedded Test Lead (Joining Bonus),embedded systems engineer,Senior,5,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Analytical skills, English communication, Embedded Test Lead, Automation system test, SW process test",Vietnamworks
Web Developer,software developer,Junior,2,Công Ty TNHH Xsunt,tp hồ chí minh,$1000.00,"HTML5, CSS3, Website Development, JavaScript, Front-End",Vietnamworks
Chuyên Gia Bảo Mật (Security Expert),IT professional,Senior,5,FPT Telecom,hà nội,Thương lượng,"An Toàn Thông Tin, Bảo Mật Thông Tin, Xử Lý Sự Cố, Đánh Giá Bảo Mật",Vietnamworks
Trưởng Phòng Kỹ Thuật Voip/sip Trunk (Thu Nhập ~ 500Tr/ Năm),database administrator,Senior,5,Công Ty Cổ Phần Công Nghệ Consortio Việt Nam,hà nội,$1020.00,"Thiết Kế Hệ Thống Sip Trunk, Cơ Sở Dữ Liệu SQL Server, JavaScript, Lập Trình, MySQL Server",Vietnamworks
Software Engineering Product Quality (SW-EPQ),software engineer,Intermediate,3,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Analytical Skills, Communication Skills, Problem-solving, Quality Management System, Software Engineering",Vietnamworks
Kỹ Sư Phát Triển Giao Thức Mạng,embedded systems engineer,Intermediate,3,Tổng Công Ty Công Nghiệp Công Nghệ Cao Viettel (VHT),hà nội,$700.00,"C++, Công nghệ thông tin, Streaming",Vietnamworks
Nhân Viên Lập Trình PC,embedded systems engineer,Intermediate,3,CÔNG TY TRÁCH NHIỆM HỮU HẠN TOP ENGINEERING VINA,hồ chí minh,Thương lượng,"Lập Trình C++, Visual Studio, Công Nghệ Máy Tính, Motion Control, Tự Động Hóa",Vietnamworks
Solution Architect SA / Technical Lead TL ( Bank / Fintech ),solutions architect,Intermediate,3,GTV VIETNAM,Hồ Chí Minh,Thương lượng,"Cloud Software, Java Spring Framework, Leadership, Microservices, Solution Architecture",Vietnamworks
Kỹ Sư Phần Mềm - PLC Tự Động Hóa,embedded systems engineer,Intermediate,3,Công Ty Cổ Phần Giải Pháp Và Chế Tạo Máy Dynamic,hồ chí minh,$530.00,"Lập Trình PLC, C#, Visual Studio, Thiết Kế Giao Diện Phần Mềm, Thiết Kế Tự Động Hóa",Vietnamworks
Manual Tester,QA engineer,Junior,2,Công Ty TNHH Timind,hà nội,$500.00,"Manual Testing, Automation Testing, MySQL, QC",Vietnamworks
"Analyst, Business Analyst",business analyst,Any Level,N/A,Công Ty TNHH Bảo Hiểm Shinhan Life Việt Nam,hồ chí minh,$1000.00,"Data Analysis, Business Analysis, Agile",Vietnamworks
Business Solution Assistant Manager,data scientist,Any Level,N/A,PepsiCo Foods Vietnam Company,hồ chí minh,Thương lượng,"Sales Management, Business Development",Vietnamworks
Nhân Viên IT,IT professional,Junior,1,Công Ty Cổ Phần Thép Hòa Phát Hải Dương,hồ chí minh,$489.00,"Vận Hành Máy Chủ, Quản Trị Hệ Thống Mạng, MES, Linux, Vận Hành Hệ Thống Mạng",Vietnamworks
DevOps Engineer,DevOps engineer,Junior,2,Hitachi Digital Services,hồ chí minh,$1500.00,"AWS Cloud services, Azure Cloud Services, Ci/Cd Methodologies, Cloud Infrastructure, DevOps",Vietnamworks
Senior Project Manager ( Banking / Finance Expertise ),project manager,Senior,5,GTV VIETNAM,Hồ Chí Minh,Thương lượng,"Banking, English, Finance, Project Management, Scrum Master",Vietnamworks
Chuyên Viên Phân Tích Nghiệp Vụ (Senior Business Analyst) - Upto 35M,business analyst,Intermediate,3,Công Ty Cổ Phần 1Office,hà nội,$1428.00,"Phân tích nghiệp vụ, Business analysis, ERP, CRM, HRM",Vietnamworks
CVCC Phân Tích Khách Hàng Doanh Nghiệp - Business Customer Analysis Specialist - Khối Dữ Liệu (Ho24.304),business intelligence analyst,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"SQL, Power BI, Thu Thập Dữ Liệu, Báo Cáo Số Liệu Kinh Doanh, Tài chính Ngân hàng",Vietnamworks
Technical Leader (Java),tech lead,Senior,6,Endava Việt Nam,ho chi minh,Thương lượng,"Java, Scrum, Kanban, Spring, DevOps",Vietnamworks
(JP-93) Điều Khiển Điện/Lập Trình PLC,embedded systems engineer,Junior,1,Công Ty TNHH R Techno Việt Nam,tp.hcm,$2730.00,"Lập Trình PLC, Phần Mềm PLC, PLC Siemens, Thiết Kế Điện, Tiếng Nhật N3",Vietnamworks
Senior Backend Java Developer,backend developer,Intermediate,3,VINFAST TRADING AND PRODUCTION JSC,hanoi,Thương lượng,"Core Java, Object Oriented Programming, Pattern Design, Technical Document Writing, Reusable Libraries",Vietnamworks
Product Manager (Global Market),product manager,Junior,1,MISA Jointstock Company,hà nội,$2500.00,"Tiếng Anh, Client Business Analysis, Market Research, Presentation Skills, Product Development",Vietnamworks
Japanese Software Developer,software developer,Junior,1,Navigos Search's Client,"hanoi, hcmc",$1200.00,"Software Development, Project Management, General Communication English, Japanese Communication, Troubleshooting",Vietnamworks
Senior Product Manager,product manager,Junior,2,Công Ty Cổ Phần Công Nghệ Sinh Học Kim Hòa Phát,hà nội,Thương lượng,"Phân Tích Thị Trường, Nghiên Cứu Sản Phẩm, Kỹ năng giao tiêp, Kỹ Năng Quản Lý, Thuyết Trình",Vietnamworks
"Integration Staff (Implementation, Business Analyst, Data Analyst)",business analyst,Junior,1,"Truecommerce Vietnam Company, Limited",hồ chí minh,Thương lượng,"business analyst, Customer Service, ERP, Multitasking, Service Implementation",Vietnamworks
[VN-83] Thiết Kế Và Phát Triển Hệ Thống,backend developer,Junior,1,Công Ty TNHH R Techno Việt Nam,tp.hcm,$1877.00,"C++, Phát Triển Ứng Dụng, Python, VB.NET, Xử Lý Ảnh",Vietnamworks
Senior Microsoft Dynamics 365 F&O Technical Consultant,IT consultant,Senior,5,CÔNG TY TNHH BMBSOFT VIỆT NAM,Hồ Chí Minh,$3500.00,"AX Development, ERP Dynamic 365, Microsoft Power Platform, X++",Vietnamworks
Software Engineer,software engineer,Senior,5,,Hồ Chí Minh,$1000.00,"C/C++ Programming, Embedded Software, Communication Protocols, Firmware, Problem Analysis",Vietnamworks
Solution Engineer (Ict/it Solutions),software engineer,Junior,2,Công Ty TNHH Công Nghệ Hồng Cơ,thành phố hồ chí minh,$400.00,"Hạ Tầng Công Nghệ, Hạ Tầng Hệ Thống, Kỹ Thuật Máy Tính, ICT, IT Infrastructure Management",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,GSM,hà nội,$1000.00,"SQL, Data Analysis, Business Intelligence, Business Analysis, Power BI",Vietnamworks
Trưởng Nhóm Quản Lý Phần Mềm Ứng Dụng & Cơ Sở Dữ Liệu,database administrator,Senior,5,Bệnh Viện Mắt Quốc Tế Việt - Nga,hà nội,Thương lượng,"Bảo Mật Dữ Liệu, Cơ Sở Dữ Liệu, PostgreSQL, HIS, Database SQL Server",Vietnamworks
Fresh Speed Up 2025 | Staff - IT,IT professional,Any Level,N/A,B.Braun Vietnam Company Ltd.,hồ chí minh,Thương lượng,"Công nghệ thông tin, Khoa Học Máy Tính, Tiếng Anh thành thạo",Vietnamworks
Tư Vấn Giải Pháp Mạng (Network Presale),network engineer,Junior,1,Công Ty Cổ Phần Tập Đoàn HiPT,hà nội,Thương lượng,"System Integrators, Consultant Service, Firewall, Cisco Firewall Security, Cloud Storage",Vietnamworks
UI UX Designer,UX/UI designer,Junior,1,Doo Group,ho chi minh,$900.00,"UX Design, UI Design, Adobe Illustrator, Adobe Photoshop, Figma",Vietnamworks
Java Software Developer - Hybrid Working,software developer,Intermediate,3,Công Ty Tài Chính TNHH Ngân Hàng TMCP Sài Gòn - Hà Nội (Shbfinance),hà nội,Thương lượng,"Java, Spring Boot, Microservices Architecture, Oracle, Postgres",Vietnamworks
Cybersecurity Engineer,security engineer,Junior,1,"First Trust ACPA Vietnam CO., LTD",hanoi,Thương lượng,"Communication Skills, Network Security, Penetration Testing",Vietnamworks
Kỹ Sư IT ERP/ EA Smfg,IT professional,Any Level,N/A,Công Ty TNHH Liteon Việt Nam,hải phòng,$1000.00,"C#, ERP, SQL Server, Oracle, IT Phần Mềm",Vietnamworks
Fresher IT Developer,software developer,Any Level,N/A,Navigos Search's Client,hanoi,$350.00,"SQL, English",Vietnamworks
ERP Project Leader (Experienced in Garment Industry),project manager,Senior,8,Chi Nhánh Hà Nội - Công Ty TNHH Kiara Garments Việt Nam,hà nội,$1428.00,"ERP Management, Gap Analysis, Project Planning, Restructuring, Software Implementation",Vietnamworks
Phó Phòng Hỗ Trợ Người Dùng/ IT Helpdesk Deputy Manager,IT support,Senior,5,Công Ty TNHH TM DV Tân Hiệp Phát,"bình dương, bình dương",Thương lượng,"Information Technology, IT Helpdesk, Helpdesk, English, IT",Vietnamworks
Quality Control Supervisor,IT professional,Junior,2,Công Ty TNHH Premo Việt Nam,đà nẵng,Thương lượng,"IATF 16949:2016, ISO 9001, Quality Control, Sap, Team Management",Vietnamworks
Product Manager - ERP Omnichannel,product manager,Any Level,N/A,Abbott,hcm,Thương lượng,"ERP, ERP System  Integration",Vietnamworks
Wastewater Process & Controls Engineer,software engineer,Intermediate,3,LR-TEK,hồ chí minh,Thương lượng,"Artificial Intelligence, C Programming Language, Control System, Machine Learning, Aeration System Design",Vietnamworks
RF Engineer,software engineer,Junior,2,Công Ty TNHH Công Nghệ Huawei Việt Nam,hanoi,Thương lượng,"Database Technology, Effective Communication, Radio Design, Software System Architecture, Telecommunications",Vietnamworks
Senior Backend Developer,backend developer,Intermediate,4,Công Ty TNHH VHG DATA,ho chi minh,$1000.00,"NodeJS, PHP, Python, MongoDB",Vietnamworks
IT Helpdesk,IT support,Any Level,N/A,Grant Thornton (Vietnam) Limited,hanoi,Thương lượng,"Technical Support, Helpdesk, English, Equipment Installation, Linux",Vietnamworks
Database Administrator,database administrator,Junior,2,Discova (Formerly Known As Buffalo Tours),hồ chí minh,$1224.00,"Database Design, Microsoft Dynamics 365, Azure SQL, English, Microsoft SQL Server",Vietnamworks
System Engineer,systems engineer,Junior,2,Skylab Innogram Vietnam LLC,hcmc,Thương lượng,"Linux System Administration, Infrastructure-As-Code, Bash, Python",Vietnamworks
Quality Assurance Analyst,QA engineer,Junior,1,Công Ty TNHH Công Nghệ TikTok Việt Nam,tp.hcm,Thương lượng,"Attention To Detail, English, Image Moderation, Interpersonal Skills, Quality Assurance",Vietnamworks
IT Network Engineer (Accept Fresher),software engineer,Any Level,N/A,HYUNDAI Kefico,tp hải dương,Thương lượng,"English, Công Nghệ Thông Tin",Vietnamworks
Odoo Developer,software developer,Junior,2,ILA Vietnam,thu duc city,Thương lượng,"Odoo ERP, XML, CSS, JavaScript, Python",Vietnamworks
Data Analyst - Long An,data analyst,Senior,5,Công Ty TNHH Starry Vietnam,hồ chí minh,$1000.00,"Attention To Detail, Data Analysis, Excel, Power BI, Kpi Development",Vietnamworks
Digital Platform Specialist,IT professional,Intermediate,3,Cathay United Bank,taiwan,Thương lượng,"Agile Methodology & Scrum, Digital Banking, Digital platform operations, Fintech, User Experience Development",Vietnamworks
Kỹ Sư Chất Lượng (Thành thạo Tiếng Trung),data scientist,Any Level,N/A,Navigos Search's Client,hung yen,$1500.00,"Tiếng Trung, Chinese, Quản lý chất lượng, QC, RBA",Vietnamworks
"Senior Associate, Product Management, SPX Express",data analyst,Intermediate,3,CÔNG TY TNHH SPX EXPRESS,Hồ Chí Minh,Thương lượng,"Data Analysis, Product Application, Product Delivery, Product Discovery, Technical Thinking",Vietnamworks
Senior Software Engineer & Development,software engineer,Intermediate,4,BIDV Metlife Life Insurance LLC,hanoi,Thương lượng,"Software Development, Software Design, Spring, Apache, ReactJS",Vietnamworks
Chuyên Viên Vận Hành Open Banking & Dịch Vụ Kết Nối - Khối CNTT,data engineer,Junior,2,Ngân hàng Lộc Phát Việt Nam LPBank,hanoi,Thương lượng,"Hệ Thống Oracle, Lập Trình SQL Server, Linux, Quản Trị Hệ Thống, Vận Hành Hệ Thống",Vietnamworks
Full-Stack Engineer - Onsite Singapore,full stack developer,Junior,2,FPT Software,"hcm, hồ chí minh, hà nội, đà nẵng",Thương lượng,"Full Stack Development, JavaScript, React, Backend, AWS",Vietnamworks
Senior / Lead Test Engineer (Automation & Manual),software engineer,Intermediate,3,Hitachi Digital Services,hồ chí minh,$700.00,"API Testing, Automation Testing, English Communication, Manual Testing, PL/SQL",Vietnamworks
Product Manager,product manager,Senior,5,Công Ty Cổ Phần Công Nghệ Sen Đỏ,tp.hcm,Thương lượng,"Agile, Phát Triển Phần Mềm, Quản Trị Dự Án, Sáng Tạo, UI/UX",Vietnamworks
Mobile Game Research Assistant (Contractor),mobile developer,Junior,1,Athena Studio,hồ chí minh,Thương lượng,"Mobile Game Development, Data Entry, Competitor Analysis, Market Research, Game Research",Vietnamworks
SAP S/4Hana Consultant,SAP consultant,Junior,1,Chi Nhánh Công Ty TNHH KPMG,"ho chi minh, ho chi minh",Thương lượng,"Business Process Management, Client Relationship, SAP, Time Management, Sap Module Development",Vietnamworks
QC Engineer,software engineer,Junior,2,"Galaxy Digital Holdings Co., Ltd (GH)",hcmc,$0.00,"Bug Management, Japanese N3, Performance Test, Problem-solving, Test Automation Tools",Vietnamworks
