Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
[A9] BSV Tuyển dụng Tổng Đài Viên Truyền hình số vệ tinh K+ Làm Việc Xoay Ca,,,,BellSystem24-Việt Nam,Hà Nội,"6,5 Tr - 9 Tr VND",,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bsv-tuyen-dung-tong-dai-vien-truyen-hinh-so-ve-tinh-k-lam-viec-xoay-ca.35C26490.html
Senior Retail Operations Optimization Specialist,,,3 - 5 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh tranh,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-retail-operations-optimization-specialist.35C26649.html
CVC Rủi ro Hoạt động (Phụ trách RR ATTT) - TNEX Finance - 4B010,,,Trên 1 Năm,CÔNG TY TÀI CHÍNH TNHH MTV TNEX (TNEX Finance),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvc-rui-ro-hoat-dong-phu-trach-rr-attt-tnex-finance-4b010.35C26583.html
Chuyên viên tư vấn giải pháp (An tòan thông tin),,,Trên 4 Năm,Công ty TNHH Viettel - CHT,Hồ Chí Minh,Cạnh tranh,"PC, Linux, VMware, Networking, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giai-phap-an-toan-thong-tin.35C26630.html
Senior Android Developer - TA160,,,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Java, Git, CI/CD, JIRA, Android, Kotlin, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-android-developer-ta160.35C264C0.html
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Bắc Từ Liêm(Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên Linh Hoạt (Viettel AP),,,,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-bac-tu-liem-nhan-sinh-vien-cho-bang-lam-viec-xoay-ca-luan-phien-linh-hoat-viettel-ap.35C27522.html
Nhân Viên/Chuyên Viên/ Trợ lý Quản Lý Dự Án,,,Trên 1 Năm,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,15 Tr - 30 Tr VND,"Excel, MS Excel, JIRA, Confluence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-chuyen-vien-tro-ly-quan-ly-du-an.35C274FA.html
Data Engineer,,,1 - 3 Năm,Savills Vietnam,Hồ Chí Minh,Cạnh tranh,"Python, SQL, Power BI, Azure, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C26F25.html
Dev Lead PHP Magento ( Dự án TMĐT),,,3 - 5 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,28 Tr - 35 Tr VND,"JavaScript, HTML5, CSS3, PHP, JQuery, jQuery, MySQL, GraphQL, SOAP, CI/CD, JIRA, Agile, SEO, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/dev-lead-php-magento-du-an-tmdt.35C27409.html
Chuyên viên IT,,,1 - 2 Năm,"Viet Han Concrete JSC.,",Hồ Chí Minh,9 Tr - 12 Tr VND,VMware,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it.35C2730E.html
SOFTWARE ENGINEER,,,Trên 4 Năm,CÔNG TY CỔ PHẦN EARTH VENTURE,Hồ Chí Minh,25 Tr - 40 Tr VND,"Python, Java, Data science, Linux, Networking",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-engineer.35C273D9.html
Data Engineer,,,2 - 3 Năm,UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà,Hồ Chí Minh,Cạnh Tranh,"Python, MongoDB, AWS, MySQL, ETL, Airflow",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C27379.html
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên (Viettel AP),,,,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bvs-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-pham-van-dong-nhan-sinh-vien-cho-bang-lam-viec-xoay-ca-luan-phien-viettel-ap.35C272ED.html
Data Analyst Fresher,,,1 - 3 Năm,Yes4All Trading Services Company Limited,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, Power BI, Data science",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-fresher.35C272DB.html
Middle/Senior Java Developer,,,,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/middle-senior-java-developer.35C272D0.html
Chuyên viên Dịch vụ Tin học Văn phòng,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiThanh HóaĐồng Nai,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dich-vu-tin-hoc-van-phong.35C2729D.html
Chuyên viên IT,,,1 - 2 Năm,Công ty CP thiết kế lục giác,Hà Nội,10 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it.35C2728B.html
110902 - Quality Assurance Manager/ Trưởng Phòng Quản Lý Chất Lượng - IT,,,Trên 10 Năm,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,70 Tr - 100 Tr VND,"JavaScript, TypeScript",Careerviet,https://careerviet.vn/vi/tim-viec-lam/110902-quality-assurance-manager-truong-phong-quan-ly-chat-luong-it.35C1C2E1.html
Fulltask developer,,,1 - 2 Năm,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Yokohama,Cạnh Tranh,"SQL, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/fulltask-developer.35C1C393.html
Engineer for Electrical Engineering,,,2 - 3 Năm,Vietnamese-German University (VGU),Bình Dương,20 Tr - 30 Tr VND,"Python, Linux, Bash",Careerviet,https://careerviet.vn/vi/tim-viec-lam/engineer-for-electrical-engineering.35C1C3EA.html
IT Business Analysis BI Specialist / Chuyên viên phân tích nghiệp vụ CNTT- Báo cáo thông minh,,,Trên 4 Năm,Tan Hiep Phat Group,Bình Dương,Cạnh Tranh,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-business-analysis-bi-specialist-chuyen-vien-phan-tich-nghiep-vu-cntt-bao-cao-thong-minh.35C1C46D.html
SYSTEM ENGINEER,,,1 - 3 Năm,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hokkaido,Cạnh Tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/system-engineer.35C1C39E.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,,,1 năm,Koei Tecmo Software Vietnam,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C1C353.html
IT Security,,,3 - 5 Năm,Vietnamese-German University (VGU),Bình Dương,25 Tr - 35 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security.35C1C3A1.html
Kỹ sư phát triển giải pháp quản trị nội bộ - Khối Công nghệ thông tin (HO24.173),,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Java, SQL, Tableau, Big Data, NoSQL, ETL, SAS, Pentaho, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-giai-phap-quan-tri-noi-bo-khoi-cong-nghe-thong-tin-ho24-173.35C1C26C.html
Chuyên viên Dịch vụ Tin học Văn phòng,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiQuảng Ninh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dich-vu-tin-hoc-van-phong.35C1C386.html
SAP support executive,,,2 - 5 Năm,CareerViet's client,Đồng Nai,30 Tr - 35 Tr VND,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-support-executive.35C21BEA.html
CRM Data & Analytics Leader,,,,Công ty Cổ phần Sữa VitaDairy Việt Nam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/crm-data-analytics-leader.35C21D87.html
.NET Developer,,,,Công ty Easia Travel,Hà Nội,Cạnh Tranh,"SQL, HTML, HTML5, CSS, CSS3, .NET, JQuery, Bootstrap, jQuery",Careerviet,https://careerviet.vn/vi/tim-viec-lam/net-developer.35C21D18.html
Nhân Viên IT,,,,Công ty cổ phần XNK Thủy Sản Bến Tre,Bến Tre,Cạnh Tranh,"ERP, Android, iOS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C21DDE.html
Chuyên gia Quản trị Dữ liệu - MSB DF - 1M472,,,3 - 6 Năm,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,55 Tr - 65 Tr VND,"SQL, Power BI, AWS, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-tri-du-lieu-msb-df-1m472.35C21D75.html
Trưởng bộ phận Quản lý rủi ro và Tuân thủ (CNTT),,,3 - 4 Năm,Indovina Bank Ltd.,Hồ Chí Minh,"1,200 - 1,400 USD",,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-bo-phan-quan-ly-rui-ro-va-tuan-thu-cntt.35C21D6E.html
Business Analyst (Làm Domain Thương mại điện tử),,,3 - 4 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,20 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-lam-domain-thuong-mai-dien-tu.35C21D28.html
Head of Technology and Operations,,,10 - 15 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/head-of-technology-and-operations.35C262AD.html
Nhân Viên Video Editor (2D),,,1 - 2 Năm,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,12 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-video-editor-2d.35C2394B.html
TRỢ LÝ KINH DOANH (TIẾNG TRUNG),,,Lên đến 2 Năm,Công ty TNHH Thương Mại ABICO Việt Nam,Hồ Chí Minh,15 Tr - 20 Tr VND,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tro-ly-kinh-doanh-tieng-trung.35C23793.html
Software Developer,,,5 - 10 Năm,Vietnam Furniture Resources (VFR),Bình Dương,Cạnh Tranh,"SQL, JavaScript, HTML, CSS, Angular, Git, ERP, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-developer.35C23949.html
Nhân Viên Bảo Hành Sửa Chữa,,,1 - 2 Năm,Công Ty Cổ Phần Đầu tư Hoàng Đạo,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-bao-hanh-sua-chua.35C229C3.html
"Project Manager - CRM, HRM Software",,,Trên 5 Năm,Tập Đoàn Karofi Holding,Hà Nội,28 Tr - 35 Tr VND,Agile,Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-manager-crm-hrm-software.35C23776.html
Nhân viên phân tích nghiệp vụ ERP (chấp nhận Fresher),,,1 - 3 Năm,Công ty Cổ phần CANIFA,Hà Nội,8 Tr - 16 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu-erp-chap-nhan-fresher.35C238DA.html
Nhân viên kiểm thử phần mềm,,,1 - 3 Năm,Công ty Cổ phần CANIFA,Hà Nội,8 Tr - 16 Tr VND,JIRA,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kiem-thu-phan-mem.35C238CB.html
IT Infrastructure Engineer,,,2 - 5 Năm,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,18 Tr - 25 Tr VND,"Analysis, Azure, Linux, Bash, VMware, Hyper-V, Networking",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-infrastructure-engineer.35C23783.html
Operational Excellent Manager - Data Analysis,,,Trên 7 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh tranh,"SQL, Tableau, Power BI, Excel",Careerviet,https://careerviet.vn/vi/tim-viec-lam/operational-excellent-manager-data-analysis.35C23959.html
IT Infrastructure Engineer,,,,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,18 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-infrastructure-engineer.35C23799.html
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án GL",,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-du-an-gl.35C2373C.html
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án Nguồn vốn",,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-du-an-nguon-von.35C2373D.html
Chuyên Gia Thiết kế hệ thống CNTT - TA160,,,5 - 10 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí MinhHà Nội,Cạnh tranh,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-thiet-ke-he-thong-cntt-ta160.35C2379E.html
CVCC Quản trị ứng dụng báo cáo - MSB - KCN - 3I094,,,3 - 5 Năm,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,25 Tr - 30 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-quan-tri-ung-dung-bao-cao-msb-kcn-3i094.35C238D4.html
Chuyên viên chính/cao cấp phân tích dữ liệu nâng cao (Advanced Analytics),,,2 - 5 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh tranh,"Python, Docker, Kubernetes, Hadoop, Spark, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-cao-cap-phan-tich-du-lieu-nang-cao-advanced-analytics.35C23827.html
Chuyên Viên Kinh Doanh Kênh Phân Phối – HCM,,,3 - 5 Năm,Công ty TNHH Acer Việt Nam,Hồ Chí Minh,Cạnh tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-kenh-phan-phoi-hcm.35C23826.html
CHUYÊN GIA ISO MẢNG CÔNG NGHỆ THÔNG TIN,,,Trên 3 Năm,Công ty Cổ Phần Chứng Nhận và Giám Định Quốc Tế ISOCERT,Hồ Chí MinhHà Nội,10 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-iso-mang-cong-nghe-thong-tin.35C24F30.html
Digital Analytics/Quality Analyst,,,Trên 1 Năm,CÔNG TY TNHH TƯ VẤN GIẢI PHÁP DOANH NGHIỆP TPC,Hồ Chí Minh,25 Tr - 30 Tr VND,"JavaScript, HTML, Excel, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/digital-analytics-quality-analyst.35C24EE1.html
Quận 7 - IT Phần mềm,,,4 - 10 Năm,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),Hồ Chí Minh,Cạnh tranh,"Excel, .NET",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-7-it-phan-mem.35C24F21.html
Chuyên viên Vận hành hệ thống ERP,,,3 - 5 Năm,"Viet Han Concrete JSC.,",Hồ Chí Minh,15 Tr - 17 Tr VND,"Excel, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-he-thong-erp.35C24EE7.html
Operation Service Specialist,,,,Yakiniku Like,Hồ Chí Minh,Cạnh tranh,"Power BI, Excel",Careerviet,https://careerviet.vn/vi/tim-viec-lam/operation-service-specialist.35C24E67.html
Senior C# Developer,,,5 - 10 Năm,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Cạnh tranh,"SQL, Analysis, PostgreSQL, SOAP, Git, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-c-developer.35C24C78.html
"Senior Fullstack Developer (Python/Golang, ReactJS/Angular)",,,2 - 8 Năm,Synopsys Vietnam,Hồ Chí Minh,40 Tr - 70 Tr VND,"Python, SQL, JavaScript, HTML, CSS, React, Node.js, Express, MongoDB, Docker, Kubernetes, Angular, Django, PostgreSQL, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, TensorFlow, Keras, PyTorch, AI, NoSQL, Agile, Scrum, Kanban, Microservices, RabbitMQ",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-fullstack-developer-python-golang-reactjs-angular.35C23F53.html
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),,,,Chương trình Học viện Công nghệ BKACAD,Hà Nội,20 Tr - 60 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giang-vien-quan-tri-mang-va-quan-tri-he-thong-full-time.35C24EA3.html
Chuyên viên/ Chuyên viên cao cấp Xây dựng Mô hình rủi ro - Risk Modeling Specialist/ Senior Specialist - Khối Quản trị rủi ro (HO24.265),,,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho24-265.35C24C4C.html
HO - Chuyên viên Vận hành máy chủ và nền tảng - Khối CNTT,,,3 - 5 Năm,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-chuyen-vien-van-hanh-may-chu-va-nen-tang-khoi-cntt.35C24CFC.html
HO - Chuyên viên Vận hành Open Banking và Dịch vụ kết nối  - Khối CNTT,,,2 - 4 Năm,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Cạnh tranh,"SQL, Linux, Unix",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-chuyen-vien-van-hanh-open-banking-va-dich-vu-ket-noi-khoi-cntt.35C24CFD.html
Chuyên viên Kiểm thử phần mềm (Tester/QC),,,1 - 3 Năm,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,12 Tr - 25 Tr VND,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-tester-qc.35C24C76.html
Quality Control – Tester Specialist,,,3 - 5 Năm,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Cạnh Tranh,Selenium,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quality-control-tester-specialist.35C24EB6.html
Chuyên viên Hạ tầng,,,Trên 2 Năm,CÔNG TY TNHH FDI FINANCE,Hồ Chí Minh,Trên 18 Tr VND,"MongoDB, MySQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ha-tang.35C263DA.html
Data Engineer,,,1 - 2 Năm,Wall Street English,Hồ Chí Minh,10 Tr - 15 Tr VND,"Python, SQL, AWS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C2635F.html
Customer Success Executive,,,1 - 2 Năm,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Hồ Chí MinhHà Nội,10 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/customer-success-executive.35C2627A.html
Business Analyst (Tiếng Nhật N2 & Tiếng Anh giao tiếp),,,2 - 5 Năm,CÔNG TY TNHH QUICK VIỆT NAM,Đà Nẵng,"800 - 1,300 USD",,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-tieng-nhat-n2-tieng-anh-giao-tiep.35C26348.html
Machine Learning Engineer,,,1 - 2 Năm,Công ty TNHH Greystone Data Systems Việt Nam,Hồ Chí Minh,12 Tr - 25 Tr VND,"Python, Docker, Jenkins, CI/CD, Linux, PyTorch, Machine Learning, Jupyter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/machine-learning-engineer.35C26287.html
Chuyên Viên Dịch Vụ Giao Dịch (Kiểm Thử Hệ Thống),,,Trên 1 Năm,Phu Hung Securities Corporation,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dich-vu-giao-dich-kiem-thu-he-thong.35C26197.html
Sales Manager/ Business Development Manager (JLPT N2),,,,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-manager-business-development-manager-jlpt-n2.35C262F4.html
Kỹ sư Tech Support (Cloud),,,Trên 1 Năm,Công ty TNHH Viettel - CHT,Hà Nội,Cạnh Tranh,"Linux, VMware",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-tech-support-cloud.35C261D2.html
Technical Leader,,,3 - 5 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,30 Tr - 35 Tr VND,"Java, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/technical-leader.35C2642C.html
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm (Viettel AP),,,,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bvs-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-pham-van-dong-nhan-sinh-vien-cho-bang-khong-yeu-cau-kinh-nghiem-viettel-ap.35C27247.html
Chuyên viên kinh doanh phần mềm quản trị doanh nghiệp,,,1 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-quan-tri-doanh-nghiep.35C27217.html
Nhân Viên Kinh Doanh (Sản Phẩm Phần Mềm ERP),,,1 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-san-pham-phan-mem-erp.35C27216.html
DATA ANALYST,,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst.35C27215.html
DATA ENGINEER,,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C27214.html
Business Analyst,,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Data analysis, Analysis, JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C27213.html
AUTOMATION TESTER,,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/automation-tester.35C27212.html
Software  - Project Manager (PM),,,3 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"JIRA, Confluence, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-project-manager-pm.35C27211.html
QC MANUAL TESTER,,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/qc-manual-tester.35C27210.html
Chuyên viên kiểm thử phần mềm (TESTER),,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-tester.35C2720F.html
AUTOMATION PROJECT ENGINEER,,,3 - 7 Năm,CÔNG TY TNHH CRYSTAL ELEGANCE TEXTILES VIỆT NAM,Bình Dương,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/automation-project-engineer.35C1BF12.html
CV/CVCC - Bộ phận Nghiên cứu thị trường và PTSP Thẻ - Phòng Nghiên cứu PTSP Thẻ và Dịch vụ Chấp nhận Thanh toán - TT KD Thẻ - Khối KHCN,,,Trên 5 Năm,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Cạnh Tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-bo-phan-nghien-cuu-thi-truong-va-ptsp-the-phong-nghien-cuu-ptsp-the-va-dich-vu-chap-nhan-thanh-toan-tt-kd-the-khoi-khcn.35C1BF32.html
Chuyên Viên Chính Quản Trị Dữ Liệu - Hà Nội - TA139,,,1 - 3 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Python, SQL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-quan-tri-du-lieu-ha-noi-ta139.35C1C12D.html
Data Governance Officer - Hà Nội - TA139,,,1 - 3 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Python, SQL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-governance-officer-ha-noi-ta139.35C1C12E.html
